"id";"danceability";"energy";"loudness";"speechiness";"acousticness";"instrumentalness";"liveness";"valence";"tempo";"duration";"time_signature"
"6GzApXoBQiiAjak3tOQfV3";"0.611";0.52;-5.445;0.035;0.013;0.0;0.105;0.771;159.927;149878;4.0
"6gzIcEUuswJQGfJNPYMjjv";"0.736";0.482;-8.242;0.196;0.327;0.0;0.229;0.608;140.064;224507;4.0
"6H0AwSQ20mo62jGlPGB8S6";"0.822";0.505;-7.384;0.147;0.032;0.001;0.114;0.523;73.003;210200;4.0
"6h5PAsRni4IRlxWr6uDPTP";"0.646";0.741;-4.973;0.034;0.028;0.0;0.312;0.571;123.077;203000;4.0
"6H7fWtwEUHVfTyZD7zeG4w";"0.509";0.183;-10.27;0.038;0.946;0.0;0.091;0.258;117.354;232837;3.0
"6hcqxx32EL884qpJXDstsA";"0.728";0.638;-6.41;0.252;0.24;0.001;0.106;0.598;160.036;177253;4.0
"6Hgh47WXVKtXN5zGOu0hjI";"0.652";0.678;-6.183;0.054;0.183;0.0;0.106;0.28;72.989;263014;4.0
"6Hj9jySrnFppAI0sEMCZpJ";"0.685";0.692;-5.122;0.046;0.328;0.0;0.153;0.578;159.966;240051;5.0
"6HJcuxVgYjxcYDnPG0ystc";"0.729";0.675;-5.62;0.042;0.53;0.0;0.099;0.332;116.016;214667;4.0
"6hkfgHhYXyDVYahUOZhGRd";"0.542";0.766;-5.411;0.028;0.03;0.08;0.396;0.643;88.062;185907;4.0
"6hLkeOMrhZ2CMLBp2of576";"0.668";0.534;-6.586;0.068;0.164;0.0;0.1;0.711;145.816;136248;4.0
"6HN5XPJEV31RQJGoyqZ81K";"0.837";0.84;-4.293;0.239;0.063;0.0;0.329;0.692;135.004;400013;4.0
"6HUnnBwYZqcED1eQztxMBN";"0.744";0.836;-2.396;0.051;0.044;0.0;0.194;0.36;114.965;174933;4.0
"6hw1Sy9wZ8UCxYGdpKrU6M";"0.941";0.758;-6.47;0.17;0.026;0.003;0.193;0.683;128.02;157093;4.0
"6hzi3AGB39FjxFqcjgbWs7";"0.794";0.659;-7.063;0.05;0.143;0.002;0.094;0.308;112.019;247460;4.0
"6HZILIRieu8S0iqY8kIKhj";"0.638";0.523;-6.664;0.357;0.005;0.0;0.084;0.422;139.913;185947;4.0
"6i0V12jOa3mr6uu4WYhUBr";"0.732";0.396;-9.348;0.029;0.084;0.0;0.105;0.548;90.024;195920;4.0
"6I6NX6tjGsxFAsIfGzY9lJ";"0.657";0.421;-11.378;0.412;0.352;0.0;0.187;0.181;174.063;264747;4.0
"6i759FCuKx713ZnYjtpQGU";"0.616";0.424;-8.237;0.251;0.284;0.0;0.173;0.582;76.676;206027;4.0
"6IAgarq2wDeYzpsY2Kx0Hw";"0.827";0.553;-5.296;0.032;0.023;0.0;0.176;0.063;110.015;236120;4.0
"6IaieqiCVvsNvEt6Y7yOFa";"0.797";0.55;-4.166;0.24;0.513;0.0;0.079;0.543;134.206;206267;4.0
"6id0KJ3XgvJLSzyMtHBj67";"0.666";0.824;-4.743;0.027;0.175;0.0;0.205;0.698;147.069;257027;4.0
"6IeK3Ap5m3HabwJxgI6eSE";"0.725";0.276;-12.25;0.06;0.76;0.0;0.116;0.717;112.89;155933;4.0
"6igOR5QCn09zAVF2ikZjsV";"0.93";0.561;-8.053;0.25;0.101;0.0;0.099;0.596;140.987;184093;4.0
"6IJTc8xo6XasOU8fpxMU57";"0.591";0.702;-5.59;0.029;0.225;0.0;0.414;0.501;104.003;217653;4.0
"6ImrWnhjEOw5re3cGLMIHJ";"0.433";0.85;-5.79;0.416;0.325;0.0;0.356;0.58;159.956;167813;4.0
"6IRdLKIyS4p7XNiP8r6rsx";"0.726";0.444;-8.922;0.372;0.283;0.143;0.177;0.569;185.044;168840;4.0
"6it15CsDlkqB7N4lF0C1qM";"0.651";0.575;-7.739;0.299;0.627;0.0;0.096;0.248;160.007;229456;4.0
"6iYMfxznTBlcVOgRHab2W0";"0.566";0.846;-6.904;0.035;0.001;0.001;0.121;0.86;160.02;221827;4.0
"6iyp6udVpLuq3MCUulZT4h";"0.818";0.572;-7.085;0.228;0.072;0.0;0.101;0.236;139.968;188613;4.0
"6IZvVAP7VPPnsGX6bvgkqg";"0.665";0.535;-7.056;0.057;0.079;0.0;0.154;0.37;138.842;275253;4.0
"6J3YPOejivwLSjM2dru5Ad";"0.818";0.563;-8.096;0.398;0.025;0.0;0.091;0.486;152.108;210675;4.0
"6jA8HL9i4QGzsj6fjoxp8Y";"0.611";0.644;-7.607;0.055;0.124;0.0;0.124;0.13;105.969;221904;4.0
"6jA8JUuPCGYjFcgw0AoM5T";"0.777";0.779;-4.449;0.097;0.054;0.0;0.636;0.768;94.023;221653;4.0
"6JdS5rJvJaRA7B1tcm7kxZ";"0.502";0.91;-2.769;0.107;0.04;0.0;0.319;0.588;176.084;249215;4.0
"6jfEZdUJ2Yla6h7gTJgKuo";"0.652";0.453;-6.119;0.045;0.052;0.0;0.179;0.432;88.038;177391;3.0
"6JjPBQfI2Y8nIjnm65X6Pw";"0.663";0.696;-4.957;0.103;0.056;0.0;0.078;0.738;180.113;235747;4.0
"6jmngk8Fwup05JZ6kgXEGX";"0.539";0.768;-5.344;0.034;0.017;0.0;0.094;0.12;99.961;232907;4.0
"6jmZlyf9DxcIoRrjw02YXm";"0.891";0.503;-5.777;0.226;0.058;0.0;0.076;0.674;136.009;171293;4.0
"6JqpFboOH2bq9pzaYbkKBn";"0.764";0.752;-3.713;0.071;0.18;0.0;0.07;0.698;100.066;187200;4.0
"6JQvHMSaR8flFsN53ypOfP";"0.699";0.558;-7.622;0.06;0.462;0.0;0.116;0.493;79.992;165000;4.0
"6jreFSOTUAViWjKyzOC4Kg";"0.601";0.775;-4.612;0.047;0.269;0.0;0.088;0.483;119.964;190295;4.0
"6JsHgIkMYHcbNtKfsal2Mg";"0.76";0.746;-5.331;0.227;0.137;0.0;0.091;0.449;100.011;233546;4.0
"6jT85s2dZ55HBqjXYi2rfI";"0.793";0.554;-6.624;0.045;0.007;0.0;0.127;0.225;119.993;225600;4.0
"6JV2JOEocMgcZxYSZelKcc";"0.667";0.83;-5.715;0.075;0.012;0.0;0.191;0.701;113.03;236002;4.0
"6JyEh4kl9DLwmSAoNDRn5b";"0.765";0.542;-6.755;0.39;0.278;0.0;0.609;0.734;171.945;153351;4.0
"6K4t31amVTZDgR3sKmwUJJ";"0.64";0.74;-4.083;0.028;0.012;0.007;0.167;0.785;116.879;216320;4.0
"6K5BsR04ijf3FHNzjbaagD";"0.817";0.672;-5.612;0.299;0.441;0.0;0.13;0.774;93.999;332240;4.0
"6KBYefIoo7KydImq1uUQlL";"0.926";0.703;-6.337;0.103;0.066;0.0;0.231;0.485;125.022;223713;4.0
"6kex4EBAj0WHXDKZMEJaaF";"0.696";0.817;-3.862;0.109;0.075;0.0;0.187;0.782;98.064;216409;4.0
"6kig1UFggPUyZBCvXD3Wod";"0.913";0.498;-10.742;0.165;0.083;0.037;0.08;0.217;123.975;261733;4.0
"6KjbNLbRjuoa8rEq5yNA6H";"0.673";0.514;-10.772;0.047;0.012;0.0;0.385;0.312;100.035;208000;4.0
"6klLvorLoo1sxvZcjJIY8I";"0.876";0.733;-4.478;0.333;0.021;0.0;0.1;0.962;154.904;148630;4.0
"6kls8cSlUyHW2BUOkDJIZE";"0.657";0.768;-4.628;0.051;0.108;0.0;0.144;0.759;75.025;186223;4.0
"6Knv6wdA0luoMUuuoYi2i1";"0.688";0.702;-4.792;0.05;0.022;0.0;0.128;0.74;94.006;192191;4.0
"6kp0inxIexxSiDJfWqq0ZL";"0.779";0.767;-5.462;0.258;0.002;0.0;0.102;0.523;91.981;154565;4.0
"6kPJZM97LwdG9QIsT7khp6";"0.737";0.636;-4.546;0.044;0.044;0.0;0.35;0.565;105.005;222653;4.0
"6KUE0HSSudAp9AOycaF6SH";"0.638";0.703;-7.874;0.444;0.01;0.0;0.132;0.261;105.766;226321;4.0
"6KuqAtoeVzxAYOaMveLNpH";"0.783";0.84;-3.416;0.051;0.174;0.0;0.412;0.839;95.001;200480;4.0
"6kXNnS7JJz0nAv4XEwEmQJ";"0.588";0.601;-5.983;0.033;0.316;0.0;0.148;0.38;126.06;254166;3.0
"6LcauUZjF1eXQrgqMUecHX";"0.816";0.63;-5.568;0.226;0.133;0.0;0.069;0.715;96.493;131607;4.0
"6LKYeyLt4G4SlZ6OJwFhVS";"0.539";0.651;-5.304;0.043;0.065;0.0;0.066;0.474;105.159;199227;4.0
"6LOCAhFzZiavHcLJucLuDy";"0.652";0.827;-3.98;0.045;0.015;0.0;0.432;0.659;100.011;229147;4.0
"6lOWoTqVnAWXchddtTH31W";"0.586";0.624;-5.946;0.113;0.015;0.0;0.133;0.267;68.976;185863;4.0
"6LsAAHotRLMOHfCsSfYCsz";"0.692";0.809;-4.198;0.06;0.524;0.0;0.147;0.864;123.911;190800;4.0
"6m2LNopVJKsvBB9l7Z1rwn";"0.774";0.611;-2.883;0.134;0.109;0.0;0.081;0.388;89.995;161593;4.0
"6m9qPYXmhge2QhBLfFKnVF";"0.461";0.293;-9.52;0.056;0.947;0.0;0.094;0.531;180.297;257775;4.0
"6mAN61JH0dzyZpWslS11jy";"0.879";0.703;-4.219;0.07;0.143;0.0;0.057;0.788;94.004;199711;4.0
"6mapJIPnQ23RTAevUoE0DL";"0.681";0.314;-9.319;0.058;0.2;0.0;0.1;0.166;139.992;208120;4.0
"6mAz8D1TmlTuef90dbNIiZ";"0.876";0.519;-6.531;0.143;0.202;0.0;0.108;0.158;94.981;175230;4.0
"6MbH1QiphMCPTqVEVC7UYi";"0.766";0.234;-7.544;0.159;0.332;0.002;0.358;0.256;96.882;153725;4.0
"6mCqxnyOhr4tHMbRbQL4Yn";"0.787";0.728;-4.049;0.042;0.09;0.0;0.316;0.198;119.945;248043;4.0
"6MF4tRr5lU8qok8IKaFOBE";"0.691";0.64;-6.441;0.369;0.511;0.0;0.409;0.163;138.672;202040;4.0
"6mICuAdrwEjh6Y6lroV2Kg";"0.852";0.773;-2.921;0.078;0.187;0.0;0.159;0.907;102.034;195840;4.0
"6MjNilJCVKJq0LfFvo5jWJ";"0.623";0.608;-5.937;0.043;0.426;0.0;0.105;0.263;84.98;208518;4.0
"6MJUCumnQsQEKbCy28tbCP";"0.788";0.771;-3.206;0.056;0.291;0.0;0.172;0.701;99.038;207853;4.0
"6MNGxu8MprKGkchUchkJsy";"0.615";0.833;-3.377;0.39;0.052;0.0;0.171;0.538;212.117;181733;4.0
"6mORGLOz79w6VsCRLWYYuK";"0.443";0.369;-9.514;0.044;0.969;0.277;0.638;0.099;174.107;208212;3.0
"6moU77g9RQyMzHNuKEaQKq";"0.732";0.463;-6.972;0.029;0.374;0.0;0.194;0.397;95.971;212607;4.0
"6mQLN3zRtAp6ovjusyYKrV";"0.67";0.743;-4.993;0.039;0.237;0.0;0.465;0.571;125.944;218293;4.0
"6mrKP2jyIQmM0rw6fQryjr";"0.659";0.716;-5.673;0.111;0.33;0.0;0.173;0.437;148.015;212120;4.0
"6muOWhMh7Tf0UFUtMDBhUR";"0.503";0.808;-5.051;0.045;0.025;0.002;0.557;0.283;107.975;197533;4.0
"6mw02h3qbWmuq2bJCRjRAe";"0.72";0.789;-5.255;0.339;0.176;0.0;0.138;0.226;93.001;159212;4.0
"6MWtB6iiXyIwun0YzU6DFP";"0.833";0.539;-7.399;0.178;0.163;0.0;0.101;0.385;99.947;149520;4.0
"6mzTuMlbCgEtoCitsszlqP";"0.785";0.495;-8.865;0.095;0.305;0.0;0.094;0.586;109.992;185455;4.0
"6n3HGiq4v35D6eFOSwqYuo";"0.766";0.283;-10.33;0.085;0.111;0.017;0.115;0.144;97.04;219692;4.0
"6n4U3TlzUGhdSFbUUhTvLP";"0.907";0.633;-5.145;0.184;0.088;0.0;0.106;0.395;145.914;276147;4.0
"6n8TMVyFKoUmDc4apxceRD";"0.579";0.849;-5.218;0.03;0.108;0.0;0.091;0.581;100.021;196907;4.0
"6Na5uKk5SsqZimk0hAWo8y";"0.794";0.735;-4.204;0.054;0.108;0.006;0.112;0.223;107.374;234373;4.0
"6nDKrPlXdpomGBgAlO7UdP";"0.802";0.645;-6.181;0.072;0.272;0.0;0.119;0.376;100.001;157202;4.0
"6NFyWDv5CjfwuzoCkw47Xf";"0.75";0.404;-10.178;0.068;0.216;0.0;0.091;0.05;95.045;232253;4.0
"6Nle9hKrkL1wQpwNfEkxjh";"0.776";0.503;-5.732;0.237;0.874;0.0;0.112;0.473;110.134;210285;4.0
"6NMtzpDQBTOfJwMzgMX0zl";"0.46";0.686;-5.948;0.037;0.001;0.0;0.375;0.252;148.054;145588;4.0
"6nO3tr47nr2P7f3hXb8JIo";"0.642";0.782;-3.395;0.048;0.381;0.0;0.108;0.396;162.005;195053;4.0
"6nsLzJfvp5OLd4mgqUJkpq";"0.577";0.741;-3.83;0.05;0.298;0.0;0.142;0.581;128.081;230613;4.0
"6NWl2m8asvH83xjuXVNsuG";"0.823";0.419;-10.358;0.165;0.416;0.0;0.105;0.277;119.958;187453;4.0
"6nxQdXa1uAL0rY72wPZu89";"0.488";0.762;-3.842;0.087;0.591;0.0;0.076;0.709;123.889;210293;4.0
"6O10oTtZIZ4DkkUqyfCbrR";"0.351";0.956;-1.996;0.245;0.095;0.0;0.226;0.446;83.655;176875;4.0
"6O6M7pJLABmfBRoGZMu76Y";"0.716";0.806;-7.602;0.047;0.036;0.004;0.244;0.347;100.033;225800;4.0
"6o79O9qBP3OAkWOXajAQIS";"0.772";0.812;-3.995;0.153;0.083;0.0;0.115;0.655;97.407;128769;4.0
"6OaVWaGfhXn70ZJfdVcabn";"0.731";0.811;-3.225;0.071;0.02;0.0;0.411;0.426;147.045;218284;4.0
"6ocbgoVGwYJhOv1GgI9NsF";"0.778";0.317;-10.732;0.334;0.592;0.0;0.088;0.327;140.048;178627;4.0
"6ofuqm2qLMi9lBFEF9mJMb";"0.857";0.823;-4.22;0.052;0.021;0.001;0.059;0.57;96.048;188600;4.0
"6OG05bPAwUuV3OMvy2Vy1P";"0.545";0.26;-12.668;0.029;0.788;0.001;0.105;0.185;75.962;247150;4.0
"6oJ6le65B3SEqPwMRNXWjY";"0.693";0.678;-7.159;0.032;0.015;0.0;0.101;0.404;103.952;228267;4.0
"6onwlDmIVKE8bBgyBRSuS0";"0.716";0.652;-7.909;0.398;0.102;0.0;0.11;0.494;109.295;257646;5.0
"6OQea06z3cbOqYgG2O6eOZ";"0.856";0.758;-5.783;0.227;0.03;0.0;0.105;0.18;124.073;206613;4.0
"6osaMSJh9NguagEDQcZaKx";"0.694";0.758;-2.986;0.218;0.278;0.0;0.102;0.371;192.091;185195;4.0
"6osMzmRHCVETbZMHceLRmh";"0.675";0.23;-10.363;0.204;0.191;0.0;0.104;0.101;173.962;211920;4.0
"6oX9RuILbVIglevEhbg8iM";"0.698";0.634;-6.121;0.074;0.139;0.0;0.338;0.528;159.992;255133;4.0
"6OZh916QF8XNunWaP97WEZ";"0.459";0.587;-6.983;0.079;0.453;0.0;0.307;0.581;113.901;212424;4.0
"6Ozh9Ok6h4Oi1wUSLtBseN";"0.769";0.787;-3.909;0.367;0.189;0.0;0.129;0.836;126.77;159715;4.0
"6P2ffRHZZ8CdH3GfWq71Ci";"0.657";0.826;-4.544;0.293;0.023;0.001;0.097;0.26;85.064;254760;4.0
"6p8NuHm8uCGnn2Dtbtf7zE";"0.92";0.674;-5.662;0.264;0.307;0.0;0.104;0.741;141.967;304041;4.0
"6PCUP3dWmTjcTtXY02oFdT";"0.461";0.834;-4.868;0.099;0.023;0.0;0.14;0.471;135.007;261154;4.0
"6PfI6EeLNiNGVAVg11nv7D";"0.912";0.587;-7.395;0.058;0.039;0.01;0.111;0.435;143.027;179022;4.0
"6PFoEnjp0PAe5siGswjH9i";"0.526";0.891;-1.549;0.048;0.038;0.0;0.375;0.804;94.095;219467;4.0
"6Pgkp4qUoTmJIPn7ReaGxL";"0.662";0.858;-4.844;0.043;0.002;0.0;0.046;0.295;133.993;181673;4.0
"6PGoSes0D9eUDeeAafB2As";"0.8";0.585;-7.343;0.092;0.264;0.0;0.153;0.779;126.058;213400;4.0
"6pGuOWYOFDcSgmVvFWRWSv";"0.789";0.524;-7.942;0.273;0.212;0.0;0.221;0.343;138.064;147600;4.0
"6phY2gnvf9WwCiXlLMQOY3";"0.561";0.76;-7.194;0.264;0.667;0.0;0.106;0.317;163.938;187211;4.0
"6piAUJJQFD8oHDUr0b7l7q";"0.747";0.717;-4.841;0.179;0.199;0.0;0.132;0.523;150.965;179133;4.0
"6PJ8FF6UR8FZXfEvpHkIVN";"0.617";0.439;-5.63;0.027;0.424;0.0;0.127;0.242;139.979;280533;4.0
"6pK5edDoyrn4mWwRSVc2a5";"0.442";0.445;-4.071;0.038;0.653;0.0;0.118;0.423;85.744;179937;4.0
"6pLKMPAUlBCjHjylj2Nbd9";"0.773";0.74;-7.21;0.09;0.155;0.514;0.159;0.226;117.023;223381;4.0
"6PoKfDY78ih5OveWirggRX";"0.859";0.506;-8.115;0.418;0.105;0.0;0.113;0.153;140.973;187465;4.0
"6Poyf51k7W3NKnsGwAI90B";"0.855";0.787;-4.134;0.334;0.313;0.0;0.194;0.702;88.003;279867;4.0
"6pVW5LRWgeLaHudxauOTJU";"0.666";0.841;-3.592;0.031;0.613;0.0;0.113;0.84;128.718;126360;4.0
"6Pw3Gvw4wNMZfTYZa6IQal";"0.466";0.659;-6.077;0.115;0.003;0.0;0.273;0.36;186.169;187787;4.0
"6PYnUsNEpYC7A4BS2sjw3L";"0.786";0.428;-10.011;0.31;0.093;0.0;0.156;0.556;97.001;255000;4.0
"6Q2FftbUG530lCtBI74bMH";"0.839";0.81;-5.274;0.057;0.501;0.0;0.117;0.814;129.014;209269;4.0
"6Q36XucqrejMId3RydVhch";"0.86";0.408;-5.389;0.189;0.166;0.0;0.111;0.055;75.481;180960;4.0
"6q8Lb50EtqNeeJXXe8mMAH";"0.728";0.801;-2.942;0.068;0.279;0.0;0.143;0.416;130.059;226627;4.0
"6qDF4wWL49CAVbgT7yuHl8";"0.889";0.853;-4.26;0.241;0.154;0.0;0.205;0.922;93.022;201280;4.0
"6QgjcU0zLnzq5OrUoSZ3OK";"0.801";0.795;-5.115;0.05;0.042;0.0;0.072;0.754;79.028;163253;4.0
"6Qn5zhYkTa37e91HC1D7lb";"0.672";0.655;-5.021;0.031;0.036;0.0;0.117;0.556;134.945;201240;4.0
"6qP73DRFGojLuIk1siIhNE";"0.886";0.701;-3.504;0.141;0.292;0.0;0.057;0.823;103.0;219029;4.0
"6Qs4SXO9dwPj5GKvVOv8Ki";"0.741";0.52;-7.513;0.066;0.45;0.0;0.222;0.347;102.998;171030;4.0
"6r3baE6njwU4aoJq6zPukG";"0.661";0.412;-6.585;0.041;0.173;0.0;0.113;0.299;85.932;205463;4.0
"6r46lnXFbE9fr2d3KNaGbe";"0.737";0.709;-6.889;0.045;0.333;0.0;0.289;0.556;125.997;234829;4.0
"6r7ULK6c5CLVvImjTIztl1";"0.695";0.686;-8.147;0.048;0.0;0.002;0.365;0.354;105.219;93447;4.0
"6rAGFgcGtlIdYxlhDizXNo";"0.819";0.513;-9.005;0.433;0.153;0.0;0.138;0.607;140.032;109556;4.0
"6rbhaJsE4uLzpPf8WYSHDK";"0.845";0.663;-5.233;0.27;0.614;0.0;0.114;0.508;94.215;187213;4.0
"6rDaCGqcQB1urhpCrrD599";"0.705";0.816;-7.046;0.32;0.081;0.0;0.476;0.929;94.211;138872;4.0
"6RKkHI2fkmgZq7uQPPav8f";"0.731";0.627;-9.76;0.075;0.261;0.0;0.112;0.5;90.03;181319;4.0
"6RnkFd8Fqqgk1Uni8RgqCQ";"0.635";0.9;-3.719;0.038;0.007;0.015;0.37;0.15;127.978;202500;4.0
"6rPO02ozF3bM7NnOV4h6s2";"0.653";0.816;-4.353;0.167;0.228;0.0;0.097;0.816;178.086;228827;4.0
"6rQSrBHf7HlZjtcMZ4S4bO";"0.508";0.687;-4.361;0.326;0.551;0.0;0.126;0.555;180.044;205600;4.0
"6RRNNciQGZEXnqk8SQ9yv5";"0.771";0.671;-5.617;0.055;0.009;0.0;0.064;0.714;85.026;171360;4.0
"6rrTr2HEAzlpC4KWZxF3S1";"0.757";0.849;-3.424;0.054;0.173;0.0;0.088;0.826;150.036;228207;4.0
"6RS6rcjnWrdfVuu2U2W2dj";"0.522";0.522;-7.87;0.038;0.13;0.0;0.438;0.305;77.072;211013;4.0
"6RsWqX8zABZLhZydXxEFOm";"0.702";0.77;-5.416;0.048;0.124;0.0;0.103;0.593;107.951;213520;4.0
"6RUKPb4LETWmmr3iAEQktW";"0.617";0.635;-6.769;0.032;0.05;0.0;0.164;0.446;103.019;247160;4.0
"6RyaV7owmVU6fzEPE17sF1";"0.658";0.901;-2.814;0.036;0.048;0.0;0.12;0.708;93.979;210520;4.0
"6RyuoOJXNzlVWpfC5xQyeI";"0.673";0.752;-4.705;0.057;0.214;0.0;0.106;0.699;178.005;209320;4.0
"6s2wpWPFPAgKg2LXxi1Oee";"0.355";0.668;-8.444;0.048;0.362;0.0;0.727;0.413;139.734;267600;4.0
"6SAKXCj5jyF6IgPCPbZ5ra";"0.736";0.67;-6.702;0.311;0.186;0.0;0.114;0.845;130.032;169999;4.0
"6sBWmE23q6xQHlnEZ8jYPT";"0.526";0.925;-5.584;0.036;0.102;0.0;0.305;0.819;140.308;272394;4.0
"6SFStUDQZNaGPKWOx9ZiJB";"0.697";0.683;-2.881;0.117;0.037;0.0;0.137;0.603;96.133;186987;4.0
"6SIrNxmmdbv1KUbFBu1PaN";"0.739";0.688;-10.246;0.157;0.551;0.001;0.101;0.582;169.829;231602;4.0
"6sn8WaooLLVhQvU96wtEAm";"0.534";0.583;-8.672;0.029;0.026;0.0;0.421;0.145;105.997;231547;4.0
"6SQLk9HSNketfgs2AyIiMs";"0.535";0.521;-5.942;0.027;0.001;0.371;0.19;0.457;140.026;362653;3.0
"6sTDhYVVXU3HSDuG7mBLRU";"0.849";0.699;-5.193;0.057;0.185;0.001;0.095;0.078;100.989;256341;4.0
"6stYbAJgTszHAHZMPxWWCY";"0.761";0.829;-3.203;0.068;0.167;0.0;0.189;0.813;92.033;252003;4.0
"6SUocL0caib4mLHe8ZrZzi";"0.619";0.858;-5.28;0.093;0.008;0.0;0.173;0.23;106.017;232627;4.0
"6SwRhMLwNqEi6alNPVG00n";"0.658";0.535;-8.983;0.057;0.027;0.0;0.2;0.419;110.684;227360;4.0
"6SYSu569pfYdkDT9A5lZqi";"0.845";0.813;-2.979;0.077;0.111;0.002;0.174;0.586;90.98;198320;4.0
"6SznMYPQJHzr3IwsAHLId2";"0.738";0.677;-5.121;0.082;0.52;0.0;0.133;0.882;127.067;176747;4.0
"6t2ubAB4iSYOuIpRAOGd4t";"0.786";0.854;-4.247;0.052;0.073;0.0;0.179;0.687;105.078;157165;4.0
"6t4rYZeShwJai1YSs0tWOQ";"0.567";0.399;-10.385;0.098;0.759;0.0;0.119;0.431;77.389;183536;4.0
"6T8cJz5lAqGer9GUHGyelE";"0.755";0.448;-9.587;0.107;0.028;0.0;0.514;0.318;77.179;198960;4.0
"6tarvNiKnEjYMj1VZhlDqR";"0.667";0.723;-4.31;0.27;0.046;0.0;0.213;0.251;148.057;153475;4.0
"6tByydPskASjm9jTPkNQq0";"0.885";0.492;-6.015;0.367;0.002;0.0;0.081;0.203;156.958;107147;4.0
"6tHWl8ows5JOZq9Yfaqn3M";"0.716";0.805;-3.839;0.086;0.014;0.0;0.291;0.719;142.886;133995;4.0
"6TIU9Ehmi6dMzZK73Ym4yj";"0.552";0.29;-5.617;0.045;0.85;0.0;0.227;0.481;78.842;247107;4.0
"6tjituizSxwSmBB5vtgHZE";"0.647";0.465;-8.308;0.043;0.865;0.0;0.088;0.699;151.251;119787;4.0
"6tpHfEM8eaETzlPOARYWfZ";"0.933";0.488;-9.327;0.149;0.011;0.001;0.096;0.21;142.064;175775;4.0
"6TqXcAFInzjp0bODyvrWEq";"0.901";0.4;-8.575;0.126;0.051;0.0;0.06;0.346;135.984;197573;4.0
"6tsOcBnaKgzK22yEiqRh8P";"0.892";0.507;-8.282;0.378;0.704;0.0;0.109;0.695;143.96;158587;4.0
"6tUgfsOa8PLkoede5nOR7D";"0.919";0.73;-6.581;0.088;0.002;0.0;0.101;0.189;95.044;219880;4.0
"6tvQzeCPwOytDlBYCIOY0n";"0.722";0.744;-5.52;0.036;0.023;0.0;0.143;0.686;125.985;207630;4.0
"6TwcRSQgztJFw8tQDrs35D";"0.496";0.279;-9.18;0.052;0.81;0.0;0.11;0.103;127.053;208903;4.0
"6tZ3b7ik1QDXFAZlXib0YZ";"0.829";0.527;-6.644;0.367;0.482;0.0;0.631;0.473;116.078;200310;4.0
"6u0EAxf1OJTLS7CvInuNd7";"0.876";0.55;-5.464;0.152;0.023;0.0;0.294;0.557;129.924;201532;4.0
"6U0FIYXCQ3TGrk4tFpLrEA";"0.453";0.538;-8.212;0.064;0.449;0.0;0.19;0.516;122.973;204533;4.0
"6U2NuJILEOEpW2tVCuqKHb";"0.772";0.803;-3.035;0.047;0.188;0.0;0.434;0.853;94.981;242160;4.0
"6u7jPi22kF8CTQ3rb9DHE7";"0.878";0.619;-5.56;0.102;0.053;0.0;0.113;0.639;136.041;157067;4.0
"6uAm7pG66O1XesXS9bpHSF";"0.684";0.905;-3.187;0.077;0.285;0.0;0.525;0.492;95.985;159011;4.0
"6ucmgsair6pvRYfwgvI6e0";"0.238";0.435;-8.096;0.05;0.01;0.0;0.098;0.045;78.797;277030;4.0
"6UelLqGlWMcVH1E5c4H7lY";"0.548";0.816;-4.209;0.047;0.122;0.0;0.335;0.557;95.39;174000;4.0
"6UFEJuDXQMWhL5UH5f9fUR";"0.542";0.674;-4.169;0.21;0.059;0.0;0.096;0.667;76.388;196760;4.0
"6uFn47ACjqYkc0jADwEdj1";"0.772";0.639;-7.119;0.467;0.15;0.0;0.07;0.261;168.112;166560;4.0
"6uFsE1JgZ20EXyU0JQZbUR";"0.773";0.68;-6.378;0.141;0.213;0.0;0.122;0.497;128.062;211859;4.0
"6UjfByV1lDLW0SOVQA4NAi";"0.877";0.391;-8.196;0.063;0.032;0.001;0.095;0.122;131.018;189230;4.0
"6uJwPeBGb3swi85TSr9iIz";"0.626";0.822;-5.501;0.043;0.016;0.0;0.139;0.374;97.003;276907;4.0
"6urLjX35oXXRYtcH1b3dCh";"0.774";0.529;-4.479;0.053;0.068;0.0;0.081;0.225;138.071;228431;4.0
"6UTmrvq4nRmx1iQ6iMd1FD";"0.523";0.687;-5.601;0.105;0.022;0.0;0.203;0.711;90.036;217480;4.0
"6uYgCE2OEulOw5zhHvZsHf";"0.638";0.539;-5.853;0.05;0.22;0.0;0.241;0.247;83.381;143713;4.0
"6v0lAdFF4haL8xjBIUjtOw";"0.673";0.752;-3.572;0.056;0.241;0.0;0.081;0.797;175.997;201818;4.0
"6v3KW9xbzN5yKLt9YKDYA2";"0.759";0.548;-6.049;0.029;0.039;0.0;0.083;0.749;116.967;190800;4.0
"6V9fHiv84WlVTg7CSnIVY2";"0.667";0.583;-5.127;0.075;0.231;0.0;0.181;0.187;92.043;181806;4.0
"6V9kwssTrwkKT72imgowj9";"0.604";0.603;-6.324;0.039;0.036;0.0;0.126;0.15;94.989;217413;4.0
"6vBdBCoOhKHiYDDOcorfNo";"0.58";0.653;-3.818;0.075;0.447;0.0;0.111;0.175;150.231;174960;4.0
"6vBgJ1SLmpB4VMcEVy1ovL";"0.698";0.833;-4.868;0.347;0.491;0.0;0.106;0.473;94.99;184000;4.0
